0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35,23,1167,238,0.0
36,23,1167,238,0.0
37,23,1167,238,0.0
38,23,1167,238,0.0
39,23,1167,239,-0.0
40,23,1167,239,0.0
41,23,1166,240,-0.0
42,23,1166,239,42.422437884393275
43,23,1166,239,0.0
44,23,1166,241,-34.44373844384802
45,23,1166,241,0.0
46,23,1166,241,0.0
47,23,1166,241,0.0
48,23,1166,241,0.0
49,23,1166,242,-12.090507723664402
50,23,1166,242,0.0
51,23,1166,242,0.0
52,23,1166,242,0.0
53,23,1166,242,0.0
54,23,1166,242,0.0
55,23,1166,242,0.0
56,23,1166,242,0.0
57,23,1166,243,-3.8766490253050616
58,23,1166,243,0.0
59,23,1166,243,0.0
60,23,1166,243,0.0
61,23,1166,243,0.0
62,23,1166,243,0.0
63,23,1166,243,0.0
64,23,1166,243,0.0
65,23,1166,243,0.0
66,23,1166,243,0.0
67,23,1165,243,-2.97904186851468
68,23,1165,243,0.0
69,23,1165,243,0.0
70,23,1165,243,0.0
71,23,1165,243,0.0
72,23,1165,243,0.0
73,23,1165,243,0.0
74,23,1165,243,0.0
75,23,1166,243,0.0
76,23,1165,243,-4.173114390365626
77,23,1165,244,-2.7399130586601435
78,23,1165,243,4.017521232509561
79,23,1165,244,-5.306769713192667
80,23,1165,244,0.0
81,23,1165,244,0.0
82,23,1165,244,0.0
83,23,1165,244,0.0
84,23,1164,245,-6.414737661960589
85,23,1165,244,2.726396737758511
86,23,1164,245,-9.985923034368131
87,23,1164,245,0.0
88,23,1164,245,0.0
89,23,1165,245,0.0
90,23,1165,245,0.0
91,23,1163,250,-8.549580258161894
92,23,1163,251,-6.9360898574050385
93,23,1163,251,0.0
94,23,1162,255,-8.434932061422082
95,23,1162,256,-7.269896666617229
96,23,1162,259,-7.612357642406122
97,23,1163,260,-3.9291174076382056
98,23,1163,260,0.0
99,23,1161,267,-10.195839253310789
100,23,1163,268,-2.741881626391055
101,23,1163,272,-10.16299047856339
102,23,1163,274,-10.125429507725864
103,23,1164,274,0.0
104,23,1162,281,-14.582557774413424
105,23,1163,282,-6.319542212263431
106,23,1162,287,-15.325550297323986
107,23,1163,288,-6.8998670993571025
108,23,1164,289,-6.7651906046395665
109,23,1164,295,-14.518417887284324
110,23,1164,297,-14.331379849671906
111,23,1165,302,-12.942402010552279
112,23,1165,304,-14.685947636538225
113,23,1165,304,-2.2319383763543862e-15
114,23,1163,310,-17.652391999831845
115,23,1164,310,0.0
116,23,1164,314,-15.964937293777774
117,23,1164,314,0.0
118,23,1164,315,-15.009278891025145
