0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33,12,914,226,0.0
34,12,914,226,0.0
35,12,915,226,0.0
36,12,914,226,-530.1437602932776
37,12,914,225,305.3628059289279
38,12,914,226,-392.69908169872417
39,12,915,224,364.39666711271366
40,12,915,224,0.0
41,12,915,224,0.0
42,12,915,224,0.0
43,12,916,223,81.72237095057622
44,12,915,224,-290.4926930080523
45,12,915,223,198.26747195702575
46,12,915,223,0.0,24,555,565,71955.97179628424
47,12,915,222,141.88855206219813,24,560,562,17862.021178422063
48,12,915,222,0.0,24,566,559,8116.586713357634
49,12,914,222,-212.56018340331843,24,568,557,4971.142024736366
50,12,917,220,50.46599393683791,24,574,553,3348.729537988518
51,12,918,219,63.15109692256032,24,570,555,-1069.7467638122846
52,12,918,219,-1.709855462320957e-14,24,578,549,5373.146575435116
53,12,918,219,-1.4770374364072622e-14,24,582,546,4010.8851148450563
54,12,917,219,-172.24166717707072,24,586,543,3105.839618967205
55,12,917,219,0.0,24,590,540,2474.7409856535164
56,12,917,219,0.0,24,594,537,2017.5243343951468
57,12,917,219,0.0,24,593,539,0.0
58,12,918,218,28.127173977017442,24,599,535,2170.40441395284
59,12,918,218,0.0,24,603,533,1771.5843239395776
60,12,917,218,-94.70064760451521,24,607,532,1404.8089139451706
61,12,918,217,25.637553477401557,24,611,531,1215.870662245838
62,12,918,217,0.0,24,615,531,962.5328763557523
63,12,918,217,0.0,24,614,532,-150.66379387694698
64,12,919,215,29.643933314326222,24,619,531,1075.9478395782373
65,12,920,216,-22.114983931135427,24,623,531,884.4456607972537
66,12,920,215,46.32246463372674,24,626,532,674.0336156264092
67,12,920,215,6.705049162341898e-15,24,630,533,639.278565046232
68,12,920,215,6.161672300141653e-15,24,634,534,580.8808788852036
69,12,919,215,-74.59377984550937,24,633,535,-102.65338685597726
70,12,919,215,0.0,24,637,535,656.3823781798213
71,12,918,215,-66.00720108398964,24,640,536,510.97413968502616
72,12,917,215,-63.32130612012151,24,644,537,494.54544863798327
73,12,917,214,32.275288343926576,24,647,538,436.49493254880775
74,12,917,214,0.0,24,650,540,344.73499923239706
75,12,918,213,14.63628961077385,24,650,540,437.98628356381175
76,12,918,214,-30.638959074924784,24,653,541,342.2218685383583
77,12,917,215,-46.005025043933635,24,657,543,296.46776983989275
78,12,917,214,31.860979168321595,24,660,544,303.1041356945256
79,12,917,214,0.0,24,663,546,242.4476282154076
80,12,916,215,-43.743797450444596,24,666,548,227.7538961143426
81,12,918,214,9.328839013628174,24,667,548,302.9757484288975
82,12,918,215,-32.26813434527808,24,670,549,242.74538660624523
83,12,918,215,-4.801213639041196e-15,24,672,550,209.59735866625638
84,12,917,217,-39.22827799548066,24,675,551,216.8106427170068
85,12,917,217,-4.516827523277182e-15,24,678,552,204.95260342584206
86,12,916,217,-55.37132943235114,24,681,552,232.9523694079518
87,12,917,216,14.38398614105876,24,680,553,-37.49380199907435
88,12,917,217,-29.519210999102633,24,684,552,275.515131446465
89,12,917,217,0.0,24,687,551,271.3766535697573
90,12,917,217,0.0,24,689,551,223.7334787509702
91,12,917,218,-25.79378695983412,24,691,551,211.84073016964825
92,12,917,218,0.0,24,694,550,236.3770739267408
93,12,917,219,-23.83881728086992,24,693,552,1.51869652689271e-13
94,12,917,219,0.0,24,696,551,245.04553085125255
95,12,917,220,-22.09350641453207,24,699,551,204.05115956192893
96,12,917,220,0.0,24,701,552,152.02233365533652
97,12,917,220,0.0,24,703,552,189.9233825501591
98,12,917,221,-19.610260357152317,24,706,554,131.8427945237316
99,12,917,220,20.552103268690093,24,706,554,175.3265277785779
100,12,917,221,-21.440940042653413,24,708,554,167.6194671853607
101,12,917,221,0.0,24,710,556,100.81870843072984
102,12,917,221,0.0,24,713,557,134.65816237298205
103,12,917,222,-19.200691437330363,24,715,558,118.90816138878728
104,12,917,222,0.0,24,717,559,114.18195275513256
105,12,917,223,-18.000652122043753,24,717,560,33.058767189284815
106,12,918,222,9.300501912470098,24,720,560,145.17686860741142
