0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44,1,818,620,-17164.90571272322
45,1,821,617,-2788.6672507917287
46,1,823,615,-1052.6115596298177
47,1,823,611,153.9381539686961
48,1,824,605,-37.17597000800549
49,1,822,597,301.85278468728734
50,1,822,589,86.29405966803321
51,1,822,583,66.59541085109383
52,1,822,577,52.942164945658014
53,2,828,497,161.08755857080564,3,818,633,-27563.363345948248
0,2,827,472,229.35236923389326,3,817,632,7256.902431290052
1,2,825,443,156.14431333983438,3,820,632,0.0
2,2,821,414,173.69267963586177,3,817,632,-7674.0548151555195
3,2,819,386,104.68312953983298,3,817,632,0.0
4,2,814,365,202.22841899336896,3,817,632,0.0
5,2,806,335,174.07349427412393,3,819,632,0.0
6,2,801,309,123.0212456574222,3,817,632,-1809.152896152531
7,2,796,283,97.16345729760502,3,819,632,0.0
8,2,814,263,-425.5370084102351,3,817,632,-1796.5798321503808
9,2,823,248,-265.63688410579806,3,817,632,0.0
10,2,827,234,-96.93973711144456,3,816,631,842.2435934664549
11,2,831,222,-102.3121116761583,3,816,631,0.0
12,2,837,210,-153.065232898033,3,816,631,0.0
13,2,841,201,-114.1049285641966,3,816,631,0.0
14,2,847,192,-162.36976687812876,3,816,631,0.0
15,2,850,186,-107.44858004674934,3,816,631,0.0
16,2,852,180,-58.26304314140013,3,816,631,0.0
17,2,856,175,-152.9199457287348,3,816,631,0.0
18,2,860,170,-133.4149948394675,3,816,631,0.0
19,2,869,166,-253.68590106702763,3,816,631,0.0
20,2,873,164,-216.31498819122933,3,816,631,0.0
21,2,877,161,-165.24674608922268,3,817,632,-42.830579570622234
22,2,880,158,-126.16811519869651,3,817,632,0.0
23,2,882,157,-179.76993768958002,3,817,632,0.0
24,2,884,154,-86.9454497545716,3,817,632,0.0
25,2,885,152,-59.27520901831291,3,817,632,0.0
26,2,888,151,-201.13037893363682,3,817,632,0.0
27,2,888,150,21.59933382432819,3,817,632,0.0
28,2,890,148,-133.60087003259162,3,817,632,0.0
29,2,892,147,-187.41198861215253,3,817,632,0.0
30,2,893,147,-264.91595360550866,3,817,632,0.0
31,2,893,146,21.78804355767371,3,819,632,0.0
32,2,893,145,19.96974254594644,3,817,632,-73.95940778350787
33,2,892,144,160.4770736086633,3,817,632,0.0
34,2,892,144,-240.3084296192515,3,817,632,0.0
35,2,893,146,-391.2736549661984,3,816,631,45.52802704556561
36,2,888,149,-659.9272819810463,3,816,631,0.0
37,2,891,149,-268.0117287295897,3,816,631,0.0
38,2,889,151,-757.3496272449769,3,816,631,0.0
39,2,888,151,-888.8078180177118,3,816,631,0.0
40,2,885,152,-788.5189377542489,3,816,631,0.0
41,2,885,152,-250.6726794461816,3,820,632,-3.4959717383611335
42,2,885,153,-486.78424468328643,3,818,633,-42.56614253842271
43,2,883,152,204.20436650198405,3,817,632,38.414247652670156
44,2,885,151,-174.35276294116107,3,817,632,0.0
45,2,883,151,-848.3307105332565,3,816,631,35.132321473294404
46,2,883,150,20.38963153658059,3,816,631,0.0
47,2,880,153,-726.0306820471837,3,816,631,0.0
48,2,881,157,-521.2378302885072,3,816,631,0.0
49,2,877,167,-628.5812705620692,3,816,631,0.0
50,2,877,184,-553.0198956407951,3,819,632,-3.8617325172999815
51,2,877,206,-546.3165394545676,3,817,632,-41.59034942525978
52,2,878,232,-537.1445335778008,3,817,632,0.0
53,2,881,260,-524.4859157904411,3,817,632,0.0
54,2,882,280,-525.7731040452983,3,816,631,27.37267881183559
55,2,882,301,-526.2995565506092,3,816,631,5.464787036531006e-15
56,2,896,349,-495.20666176453545,3,816,631,5.186971102014673e-15
57,2,888,371,-611.7333721735877,3,816,631,4.927671795345613e-15
58,2,884,380,-603.638193411323,3,821,632,-2.092682775100513
59,2,881,386,-588.5742852879467,3,818,633,-33.16768308574057
60,2,878,390,-596.9911996561955,3,817,632,28.10820651338981
61,2,876,394,-547.6677529129634,3,817,632,5.6403101079505515e-15
62,2,873,397,-579.6053479362188,3,816,631,26.258581789372066
63,2,869,398,-645.7009041218864,3,816,631,1.0554010956766382e-14
64,2,865,399,-620.4080756505103,3,816,631,1.00815150784775e-14
65,2,863,399,-632.7300878350231,3,816,631,9.636807915208876e-15
66,2,858,399,-609.4882269333447,3,816,631,9.217876230797017e-15
67,2,853,398,190.58264564089845,3,816,631,8.822879309248657e-15
68,2,850,397,168.5832821774823,3,816,631,8.450131950443052e-15
69,2,846,396,172.04046785423301,3,816,631,8.098089354621589e-15
70,2,844,395,141.18277994465947,3,816,631,7.765333662878213e-15
71,2,839,395,-522.2947247841647,3,820,632,-1.9835637330060696
72,2,837,394,134.86040814821428,3,818,633,-23.267744635966423
73,2,834,394,-497.90699338975344,3,817,632,20.86033461869268
74,2,832,394,-479.80436697841094,3,817,632,8.441326649313982e-15
75,2,829,394,-463.21894636824493,3,816,631,19.727160256994445
76,2,828,392,57.50235635808322,3,816,631,7.990967463927444e-15
77,2,827,391,87.26915306248657,3,816,631,7.691337991399657e-15
78,2,827,389,10.624698559121821,3,816,631,0.0
79,2,826,388,84.75404892620344,3,816,631,0.0
80,2,826,387,10.305645850151762,3,816,631,0.0
81,2,824,385,82.37123830367243,3,816,631,0.0
82,2,823,384,79.61305831506753,3,816,631,0.0
83,2,820,383,118.42171938824751,3,816,631,0.0
84,2,815,381,110.3310323382649,3,821,632,-1.2838879119921867
85,2,807,378,109.61823157190246,3,821,633,-10.398738345358256
86,2,795,376,123.92017249888421,3,822,634,-5.236613294960348
87,2,775,375,132.54280507676663,3,823,634,0.0
88,2,752,374,132.38085426790002,3,823,633,10.695861311095067
89,2,726,373,132.5032039377972,3,823,633,0.0
90,2,695,371,130.86795530822744,3,823,633,0.0
91,2,667,371,-372.50938076029615,3,823,633,0.0
